timestamp,125,126,127,128,129,130,131,132,133,134
300600,4781075.0,4337158.0,5730952.0,,4012027.0,20487115.0,3162946.0,2780633.0,2132767.0,4158145.0
302400,4806343.0,4348300.0,5771675.0,3562043.0,4014141.0,20595411.0,3171040.0,2784786.0,2135055.0,4161278.0
304200,,,5789109.0,3568458.0,4015809.0,20661400.0,,,,
306000,4811680.0,4375625.0,5812689.0,3575245.0,4019459.0,20774974.0,,2790922.0,2140338.0,4182677.0
307800,4822400.0,4383570.0,5819890.0,3590278.0,4031598.0,20831641.0,,2791965.0,2142067.0,4184239.0
309600,4831533.0,4391468.0,5851870.0,3593550.0,4039247.0,20901790.0,,2797500.0,2154513.0,4208495.0
311400,4832814.0,4400068.0,5867822.0,3601090.0,4052001.0,20980473.0,,2803634.0,2155582.0,4208956.0
313200,4840863.0,4407249.0,5885751.0,3622067.0,4073307.0,20991566.0,,2805346.0,2156749.0,4217087.0
315000,4848277.0,4409617.0,5916446.0,3627809.0,4097828.0,21120034.0,,2816927.0,2174719.0,4232880.0
316800,4848277.0,4411627.0,5965947.0,3635140.0,4107738.0,21183280.0,,2828749.0,2185930.0,4238007.0
318600,4885803.0,4418668.0,6016136.0,3642445.0,4131016.0,21314112.0,,2835595.0,2203230.0,4244020.0
320400,4899833.0,4424506.0,6043186.0,,4147432.0,21353489.0,,2848496.0,2208350.0,4248738.0
322200,4904196.0,4439943.0,6087110.0,3656092.0,4163652.0,,,2863899.0,2212845.0,4255529.0
324000,4911021.0,4461077.0,6148500.0,3671804.0,4181444.0,,,2869356.0,2223855.0,4265857.0
325800,4937325.0,4468492.0,6172548.0,3680787.0,4202517.0,,,2876814.0,2228022.0,4283933.0
327600,4962536.0,4476136.0,6212128.0,3695205.0,4220140.0,,,2894925.0,2242949.0,4302082.0
329400,4967020.0,4497994.0,6235238.0,3701775.0,4242057.0,,,2901049.0,2257629.0,4310481.0
331200,4980845.0,4510237.0,6284396.0,3720763.0,4264498.0,,,2912887.0,2263283.0,4316880.0
333000,4997515.0,4526095.0,6295973.0,3729728.0,4294678.0,,,2922689.0,2271359.0,4327792.0
334800,5009223.0,4546317.0,6310466.0,3742293.0,4310441.0,,,2927063.0,2282440.0,4345913.0
336600,5034086.0,4572684.0,6319006.0,3750697.0,4330823.0,,,2932164.0,2288240.0,4361133.0
338400,5053695.0,4595364.0,6348878.0,3768369.0,4364602.0,,,2943280.0,2295582.0,4382863.0
340200,5091811.0,4616491.0,,3778492.0,4388291.0,,,2952237.0,2306110.0,4396190.0
342000,5117850.0,4642466.0,6374425.0,3794303.0,4404778.0,,,2965631.0,2312158.0,4404518.0
343800,5140346.0,4651016.0,6381968.0,3800703.0,4431556.0,22877687.0,,2986483.0,2314948.0,4437244.0
345600,5170957.0,4675978.0,6393305.0,3807797.0,4437587.0,23020604.0,,2998725.0,2330388.0,4456487.0
347400,5220812.0,4697817.0,6394737.0,3825342.0,4452909.0,23110999.0,,3012347.0,2345745.0,4472408.0
349200,5257679.0,4717934.0,6403338.0,3841759.0,4475484.0,23209392.0,,3020798.0,2352829.0,4487525.0
351000,5264591.0,4732751.0,6410118.0,3875125.0,4497658.0,23338978.0,,3027353.0,2360134.0,4512179.0
352800,5296383.0,4738541.0,6427915.0,3890022.0,4524142.0,23489245.0,,3040822.0,2367513.0,4525405.0
354600,5314003.0,4744812.0,6475397.0,3895270.0,4535256.0,23594623.0,3529568.0,3051883.0,2378642.0,4552502.0
356400,5336547.0,4769024.0,6483036.0,3912041.0,4568561.0,23798024.0,3543148.0,3071754.0,2393097.0,4554938.0
358200,5363555.0,4792853.0,6486687.0,3924437.0,4586460.0,23993237.0,3564061.0,3086140.0,2404769.0,4567227.0
360000,5396626.0,4815903.0,6497014.0,3933184.0,4619253.0,24110434.0,3570082.0,3098772.0,2412245.0,4583745.0
361800,5422375.0,4850875.0,6520865.0,3949951.0,4658749.0,24223517.0,3593878.0,3117687.0,2426974.0,4605344.0
363600,5433692.0,4869085.0,6523694.0,3970976.0,4678911.0,24322462.0,3617649.0,,2435758.0,4642168.0
365400,5461829.0,4880437.0,6527457.0,4004976.0,4717243.0,24463432.0,3641357.0,3160159.0,,4666394.0
367200,5501915.0,4920295.0,6531922.0,4033474.0,4736253.0,24543212.0,3657924.0,3174862.0,2452976.0,4697031.0
369000,5552939.0,4960688.0,6563682.0,4057147.0,4768222.0,24606001.0,3688572.0,3199614.0,2465529.0,4751001.0
370800,5605355.0,5003087.0,6589618.0,4081865.0,4787105.0,24637522.0,3709510.0,,2477947.0,4774204.0
372600,5632828.0,5018787.0,6600968.0,4100787.0,4797229.0,24696630.0,3730903.0,3261212.0,2492419.0,4805191.0
374400,5655006.0,5062571.0,6618826.0,4120349.0,4810642.0,24741892.0,3750901.0,3282820.0,2509128.0,4823239.0
376200,5681630.0,5122322.0,6625780.0,,4820441.0,24785440.0,3779742.0,3305926.0,2533425.0,4863285.0
378000,5735687.0,5132959.0,6668967.0,4160780.0,4830175.0,24842114.0,3787260.0,3325733.0,2546325.0,4876125.0
379800,5766875.0,5172551.0,6672832.0,4180350.0,4856044.0,24862313.0,,3337055.0,2558374.0,4914017.0
